id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj1_series9_103384,0,0,0,0,0,0
subj1_series9_103385,0,0,0,0,0,0
subj1_series9_103386,0,0,0,0,0,0
subj1_series9_103387,0,0,0,0,0,0
subj1_series9_103388,0,0,0,0,0,0
subj1_series9_103389,0,0,0,0,0,0
subj1_series9_103390,0,0,0,0,0,0
subj1_series9_103391,0,0,0,0,0,0
subj1_series9_103392,0,0,0,0,0,0
subj1_series9_103393,0,0,0,0,0,0
subj1_series9_103394,0,0,0,0,0,0
subj1_series9_103395,0,0,0,0,0,0
subj1_series9_103396,0,0,0,0,0,0
subj1_series9_103397,0,0,0,0,0,0
subj1_series9_103398,0,0,0,0,0,0
subj1_series9_103399,0,0,0,0,0,0
subj1_series9_103400,0,0,0,0,0,0
subj1_series9_103401,0,0,0,0,0,0
subj1_series9_103402,0,0,0,0,0,0
subj1_series9_103403,0,0,0,0,0,0
subj1_series9_103404,0,0,0,0,0,0
subj1_series9_103405,0,0,0,0,0,0
subj1_series9_103406,0,0,0,0,0,0
subj1_series9_103407,0,0,0,0,0,0
subj1_series9_103408,0,0,0,0,0,0
subj1_series9_103409,0,0,0,0,0,0
subj1_series9_103410,0,0,0,0,0,0
subj1_series9_103411,0,0,0,0,0,0
subj1_series9_103412,0,0,0,0,0,0
subj1_series9_103413,0,0,0,0,0,0
subj1_series9_103414,0,0,0,0,0,0
subj1_series9_103415,0,0,0,0,0,0
subj1_series9_103416,0,0,0,0,0,0
subj1_series9_103417,0,0,0,0,0,0
subj1_series9_103418,0,0,0,0,0,0
subj1_series9_103419,0,0,0,0,0,0
subj1_series9_103420,0,0,0,0,0,0
subj1_series9_103421,0,0,0,0,0,0
subj1_series9_103422,0,0,0,0,0,0
subj1_series9_103423,0,0,0,0,0,0
subj1_series9_103424,0,0,0,0,0,0
subj1_series9_103425,0,0,0,0,0,0
subj1_series9_103426,0,0,0,0,0,0
subj1_series9_103427,0,0,0,0,0,0
subj1_series9_103428,0,0,0,0,0,0
subj1_series9_103429,0,0,0,0,0,0
subj1_series9_103430,0,0,0,0,0,0
subj1_series9_103431,0,0,0,0,0,0
subj1_series9_103432,0,0,0,0,0,0
subj1_series9_103433,0,0,0,0,0,0
subj1_series9_103434,0,0,0,0,0,0
subj1_series9_103435,0,0,0,0,0,0
subj1_series9_103436,0,0,0,0,0,0
subj1_series9_103437,0,0,0,0,0,0
subj1_series9_103438,0,0,0,0,0,0
subj1_series9_103439,0,0,0,0,0,0
subj1_series9_103440,0,0,0,0,0,0
subj1_series9_103441,0,0,0,0,0,0
subj1_series9_103442,0,0,0,0,0,0
subj1_series9_103443,0,0,0,0,0,0
subj1_series9_103444,0,0,0,0,0,0
subj1_series9_103445,0,0,0,0,0,0
subj1_series9_103446,0,0,0,0,0,0
subj1_series9_103447,0,0,0,0,0,0
subj1_series9_103448,0,0,0,0,0,0
subj1_series9_103449,0,0,0,0,0,0
subj1_series9_103450,0,0,0,0,0,0
subj1_series9_103451,0,0,0,0,0,0
subj1_series9_103452,0,0,0,0,0,0
subj1_series9_103453,0,0,0,0,0,0
subj1_series9_103454,0,0,0,0,0,0
subj1_series9_103455,0,0,0,0,0,0
subj1_series9_103456,0,0,0,0,0,0
subj1_series9_103457,0,0,0,0,0,0
subj1_series9_103458,0,0,0,0,0,0
subj1_series9_103459,0,0,0,0,0,0
subj1_series9_103460,0,0,0,0,0,0
subj1_series9_103461,0,0,0,0,0,0
subj1_series9_103462,0,0,0,0,0,0
subj1_series9_103463,0,0,0,0,0,0
subj1_series9_103464,0,0,0,0,0,0
subj1_series9_103465,0,0,0,0,0,0
subj1_series9_103466,0,0,0,0,0,0
subj1_series9_103467,0,0,0,0,0,0
subj1_series9_103468,0,0,0,0,0,0
subj1_series9_103469,0,0,0,0,0,0
subj1_series9_103470,0,0,0,0,0,0
subj1_series9_103471,0,0,0,0,0,0
subj1_series9_103472,0,0,0,0,0,0
subj1_series9_103473,0,0,0,0,0,0
subj1_series9_103474,0,0,0,0,0,0
subj1_series9_103475,0,0,0,0,0,0
subj1_series9_103476,0,0,0,0,0,0
subj1_series9_103477,0,0,0,0,0,0
subj1_series9_103478,0,0,0,0,0,0
subj1_series9_103479,0,0,0,0,0,0
subj1_series9_103480,0,0,0,0,0,0
subj1_series9_103481,0,0,0,0,0,0
subj1_series9_103482,0,0,0,0,0,0
subj1_series9_103483,0,0,0,0,0,0
subj1_series9_103484,0,0,0,0,0,0
subj1_series9_103485,0,0,0,0,0,0
subj1_series9_103486,0,0,0,0,0,0
subj1_series9_103487,0,0,0,0,0,0
subj1_series9_103488,0,0,0,0,0,0
subj1_series9_103489,0,0,0,0,0,0
subj1_series9_103490,0,0,0,0,0,0
subj1_series9_103491,0,0,0,0,0,0
subj1_series9_103492,0,0,0,0,0,0
subj1_series9_103493,0,0,0,0,0,0
subj1_series9_103494,0,0,0,0,0,0
subj1_series9_103495,0,0,0,0,0,0
subj1_series9_103496,0,0,0,0,0,0
subj1_series9_103497,0,0,0,0,0,0
subj1_series9_103498,0,0,0,0,0,0
subj1_series9_103499,0,0,0,0,0,0
subj1_series9_103500,0,0,0,0,0,0
subj1_series9_103501,0,0,0,0,0,0
subj1_series9_103502,0,0,0,0,0,0
subj1_series9_103503,0,0,0,0,0,0
subj1_series9_103504,0,0,0,0,0,0
subj1_series9_103505,0,0,0,0,0,0
subj1_series9_103506,0,0,0,0,0,0
subj1_series9_103507,0,0,0,0,0,0
subj1_series9_103508,0,0,0,0,0,0
subj1_series9_103509,0,0,0,0,0,0
subj1_series9_103510,0,0,0,0,0,0
subj1_series9_103511,0,0,0,0,0,0
subj1_series9_103512,0,0,0,0,0,0
subj1_series9_103513,0,0,0,0,0,0
subj1_series9_103514,0,0,0,0,0,0
subj1_series9_103515,0,0,0,0,0,0
subj1_series9_103516,0,0,0,0,0,0
subj1_series9_103517,0,0,0,0,0,0
subj1_series9_103518,0,0,0,0,0,0
subj1_series9_103519,0,0,0,0,0,0
subj1_series9_103520,0,0,0,0,0,0
subj1_series9_103521,0,0,0,0,0,0
subj1_series9_103522,0,0,0,0,0,0
subj1_series9_103523,0,0,0,0,0,0
subj1_series9_103524,0,0,0,0,0,0
subj1_series9_103525,0,0,0,0,0,0
subj1_series9_103526,0,0,0,0,0,0
subj1_series9_103527,0,0,0,0,0,0
subj1_series9_103528,0,0,0,0,0,0
subj1_series9_103529,0,0,0,0,0,0
subj1_series9_103530,0,0,0,0,0,0
subj1_series9_103531,0,0,0,0,0,0
subj1_series9_103532,0,0,0,0,0,0
subj1_series9_103533,0,0,0,0,0,0
subj1_series9_103534,0,0,0,0,0,0
subj1_series9_103535,0,0,0,0,0,0
subj1_series9_103536,0,0,0,0,0,0
subj1_series9_103537,0,0,0,0,0,0
subj1_series9_103538,0,0,0,0,0,0
subj1_series9_103539,0,0,0,0,0,0
subj1_series9_103540,0,0,0,0,0,0
subj1_series9_103541,0,0,0,0,0,0
subj1_series9_103542,0,0,0,0,0,0
subj1_series9_103543,0,0,0,0,0,0
subj1_series9_103544,0,0,0,0,0,0
subj1_series9_103545,0,0,0,0,0,0
subj1_series9_103546,0,0,0,0,0,0
subj1_series9_103547,0,0,0,0,0,0
subj1_series9_103548,0,0,0,0,0,0
subj1_series9_103549,0,0,0,0,0,0
subj1_series9_103550,0,0,0,0,0,0
subj1_series9_103551,0,0,0,0,0,0
subj1_series9_103552,0,0,0,0,0,0
subj1_series9_103553,0,0,0,0,0,0
subj1_series9_103554,0,0,0,0,0,0
subj1_series9_103555,0,0,0,0,0,0
subj1_series9_103556,0,0,0,0,0,0
subj1_series9_103557,0,0,0,0,0,0
subj1_series9_103558,0,0,0,0,0,0
subj1_series9_103559,0,0,0,0,0,0
subj1_series9_103560,0,0,0,0,0,0
subj1_series9_103561,0,0,0,0,0,0
subj1_series9_103562,0,0,0,0,0,0
subj1_series9_103563,0,0,0,0,0,0
subj1_series9_103564,0,0,0,0,0,0
subj1_series9_103565,0,0,0,0,0,0
subj1_series9_103566,0,0,0,0,0,0
subj1_series9_103567,0,0,0,0,0,0
subj1_series9_103568,0,0,0,0,0,0
subj1_series9_103569,0,0,0,0,0,0
subj1_series9_103570,0,0,0,0,0,0
subj1_series9_103571,0,0,0,0,0,0
subj1_series9_103572,0,0,0,0,0,0
subj1_series9_103573,0,0,0,0,0,0
subj1_series9_103574,0,0,0,0,0,0
subj1_series9_103575,0,0,0,0,0,0
subj1_series9_103576,0,0,0,0,0,0
subj1_series9_103577,0,0,0,0,0,0
subj1_series9_103578,0,0,0,0,0,0
subj1_series9_103579,0,0,0,0,0,0
subj1_series9_103580,0,0,0,0,0,0
subj1_series9_103581,0,0,0,0,0,0
subj1_series9_103582,0,0,0,0,0,0
subj1_series9_103583,0,0,0,0,0,0
subj1_series9_103584,0,0,0,0,0,0
subj1_series9_103585,0,0,0,0,0,0
subj1_series9_103586,0,0,0,0,0,0
subj1_series9_103587,0,0,0,0,0,0
subj1_series9_103588,0,0,0,0,0,0
subj1_series9_103589,0,0,0,0,0,0
subj1_series9_103590,0,0,0,0,0,0
subj1_series9_103591,0,0,0,0,0,0
subj1_series9_103592,0,0,0,0,0,0
subj1_series9_103593,0,0,0,0,0,0
subj1_series9_103594,0,0,0,0,0,0
subj1_series9_103595,0,0,0,0,0,0
subj1_series9_103596,0,0,0,0,0,0
subj1_series9_103597,0,0,0,0,0,0
subj1_series9_103598,0,0,0,0,0,0
subj1_series9_103599,0,0,0,0,0,0
subj1_series9_103600,0,0,0,0,0,0
subj1_series9_103601,0,0,0,0,0,0
subj1_series9_103602,0,0,0,0,0,0
subj1_series9_103603,0,0,0,0,0,0
subj1_series9_103604,0,0,0,0,0,0
subj1_series9_103605,0,0,0,0,0,0
subj1_series9_103606,0,0,0,0,0,0
subj1_series9_103607,0,0,0,0,0,0
subj1_series9_103608,0,0,0,0,0,0
subj1_series9_103609,0,0,0,0,0,0
subj1_series9_103610,0,0,0,0,0,0
subj1_series9_103611,0,0,0,0,0,0
subj1_series9_103612,0,0,0,0,0,0
subj1_series9_103613,0,0,0,0,0,0
subj1_series9_103614,0,0,0,0,0,0
subj1_series9_103615,0,0,0,0,0,0
subj1_series9_103616,0,0,0,0,0,0
subj1_series9_103617,0,0,0,0,0,0
subj1_series9_103618,0,0,0,0,0,0
subj1_series9_103619,0,0,0,0,0,0
subj1_series9_103620,0,0,0,0,0,0
subj1_series9_103621,0,0,0,0,0,0
subj1_series9_103622,0,0,0,0,0,0
subj1_series9_103623,0,0,0,0,0,0
subj1_series9_103624,0,0,0,0,0,0
subj1_series9_103625,0,0,0,0,0,0
subj1_series9_103626,0,0,0,0,0,0
subj1_series9_103627,0,0,0,0,0,0
subj1_series9_103628,0,0,0,0,0,0
subj1_series9_103629,0,0,0,0,0,0
subj1_series9_103630,0,0,0,0,0,0
subj1_series9_103631,0,0,0,0,0,0
subj1_series9_103632,0,0,0,0,0,0
subj1_series9_103633,0,0,0,0,0,0
subj1_series9_103634,0,0,0,0,0,0
subj1_series9_103635,0,0,0,0,0,0
subj1_series9_103636,0,0,0,0,0,0
subj1_series9_103637,0,0,0,0,0,0
subj1_series9_103638,0,0,0,0,0,0
subj1_series9_103639,0,0,0,0,0,0
subj1_series9_103640,0,0,0,0,0,0
subj1_series9_103641,0,0,0,0,0,0
subj1_series9_103642,0,0,0,0,0,0
subj1_series9_103643,0,0,0,0,0,0
subj1_series9_103644,0,0,0,0,0,0
subj1_series9_103645,0,0,0,0,0,0
subj1_series9_103646,0,0,0,0,0,0
subj1_series9_103647,0,0,0,0,0,0
subj1_series9_103648,0,0,0,0,0,0
subj1_series9_103649,0,0,0,0,0,0
subj1_series9_103650,0,0,0,0,0,0
subj1_series9_103651,0,0,0,0,0,0
subj1_series9_103652,0,0,0,0,0,0
subj1_series9_103653,0,0,0,0,0,0
subj1_series9_103654,0,0,0,0,0,0
subj1_series9_103655,0,0,0,0,0,0
subj1_series9_103656,0,0,0,0,0,0
subj1_series9_103657,0,0,0,0,0,0
subj1_series9_103658,0,0,0,0,0,0
subj1_series9_103659,0,0,0,0,0,0
subj1_series9_103660,0,0,0,0,0,0
subj1_series9_103661,0,0,0,0,0,0
subj1_series9_103662,0,0,0,0,0,0
subj1_series9_103663,0,0,0,0,0,0
subj1_series9_103664,0,0,0,0,0,0
subj1_series9_103665,0,0,0,0,0,0
subj1_series9_103666,0,0,0,0,0,0
subj1_series9_103667,0,0,0,0,0,0
subj1_series9_103668,0,0,0,0,0,0
subj1_series9_103669,0,0,0,0,0,0
subj1_series9_103670,0,0,0,0,0,0
subj1_series9_103671,0,0,0,0,0,0
subj1_series9_103672,0,0,0,0,0,0
subj1_series9_103673,0,0,0,0,0,0
subj1_series9_103674,0,0,0,0,0,0
subj1_series9_103675,0,0,0,0,0,0
subj1_series9_103676,0,0,0,0,0,0
subj1_series9_103677,0,0,0,0,0,0
subj1_series9_103678,0,0,0,0,0,0
subj1_series9_103679,0,0,0,0,0,0
subj1_series9_103680,0,0,0,0,0,0
subj1_series9_103681,0,0,0,0,0,0
subj1_series9_103682,0,0,0,0,0,0
subj1_series9_103683,0,0,0,0,0,0
subj1_series9_103684,0,0,0,0,0,0
subj1_series9_103685,0,0,0,0,0,0
subj1_series9_103686,0,0,0,0,0,0
subj1_series9_103687,0,0,0,0,0,0
subj1_series9_103688,0,0,0,0,0,0
subj1_series9_103689,0,0,0,0,0,0
subj1_series9_103690,0,0,0,0,0,0
subj1_series9_103691,0,0,0,0,0,0
subj1_series9_103692,0,0,0,0,0,0
subj1_series9_103693,0,0,0,0,0,0
subj1_series9_103694,0,0,0,0,0,0
subj1_series9_103695,0,0,0,0,0,0
subj1_series9_103696,0,0,0,0,0,0
subj1_series9_103697,0,0,0,0,0,0
subj1_series9_103698,0,0,0,0,0,0
subj1_series9_103699,0,0,0,0,0,0
subj1_series9_103700,0,0,0,0,0,0
subj1_series9_103701,0,0,0,0,0,0
subj1_series9_103702,0,0,0,0,0,0
subj1_series9_103703,0,0,0,0,0,0
subj1_series9_103704,0,0,0,0,0,0
subj1_series9_103705,0,0,0,0,0,0
subj1_series9_103706,0,0,0,0,0,0
subj1_series9_103707,0,0,0,0,0,0
subj1_series9_103708,0,0,0,0,0,0
subj1_series9_103709,0,0,0,0,0,0
subj1_series9_103710,0,0,0,0,0,0
subj1_series9_103711,0,0,0,0,0,0
subj1_series9_103712,0,0,0,0,0,0
subj1_series9_103713,0,0,0,0,0,0
subj1_series9_103714,0,0,0,0,0,0
subj1_series9_103715,0,0,0,0,0,0
subj1_series9_103716,0,0,0,0,0,0
subj1_series9_103717,0,0,0,0,0,0
subj1_series9_103718,0,0,0,0,0,0
subj1_series9_103719,0,0,0,0,0,0
subj1_series9_103720,0,0,0,0,0,0
subj1_series9_103721,0,0,0,0,0,0
subj1_series9_103722,0,0,0,0,0,0
subj1_series9_103723,0,0,0,0,0,0
subj1_series9_103724,0,0,0,0,0,0
subj1_series9_103725,0,0,0,0,0,0
subj1_series9_103726,0,0,0,0,0,0
subj1_series9_103727,0,0,0,0,0,0
subj1_series9_103728,0,0,0,0,0,0
subj1_series9_103729,0,0,0,0,0,0
subj1_series9_103730,0,0,0,0,0,0
subj1_series9_103731,0,0,0,0,0,0
subj1_series9_103732,0,0,0,0,0,0
subj1_series9_103733,0,0,0,0,0,0
subj1_series9_103734,0,0,0,0,0,0
subj1_series9_103735,0,0,0,0,0,0
subj1_series9_103736,0,0,0,0,0,0
subj1_series9_103737,0,0,0,0,0,0
subj1_series9_103738,0,0,0,0,0,0
subj1_series9_103739,0,0,0,0,0,0
subj1_series9_103740,0,0,0,0,0,0
subj1_series9_103741,0,0,0,0,0,0
subj1_series9_103742,0,0,0,0,0,0
subj1_series9_103743,0,0,0,0,0,0
subj1_series9_103744,0,0,0,0,0,0
subj1_series9_103745,0,0,0,0,0,0
subj1_series9_103746,0,0,0,0,0,0
subj1_series9_103747,0,0,0,0,0,0
subj1_series9_103748,0,0,0,0,0,0
subj1_series9_103749,0,0,0,0,0,0
subj1_series9_103750,0,0,0,0,0,0
subj1_series9_103751,0,0,0,0,0,0
subj1_series9_103752,0,0,0,0,0,0
subj1_series9_103753,0,0,0,0,0,0
subj1_series9_103754,0,0,0,0,0,0
subj1_series9_103755,0,0,0,0,0,0
subj1_series9_103756,0,0,0,0,0,0
subj1_series9_103757,0,0,0,0,0,0
subj1_series9_103758,0,0,0,0,0,0
subj1_series9_103759,0,0,0,0,0,0
subj1_series9_103760,0,0,0,0,0,0
subj1_series9_103761,0,0,0,0,0,0
subj1_series9_103762,0,0,0,0,0,0
subj1_series9_103763,0,0,0,0,0,0
subj1_series9_103764,0,0,0,0,0,0
subj1_series9_103765,0,0,0,0,0,0
subj1_series9_103766,0,0,0,0,0,0
subj1_series9_103767,0,0,0,0,0,0
subj1_series9_103768,0,0,0,0,0,0
subj1_series9_103769,0,0,0,0,0,0
subj1_series9_103770,0,0,0,0,0,0
subj1_series9_103771,0,0,0,0,0,0
subj1_series9_103772,0,0,0,0,0,0
subj1_series9_103773,0,0,0,0,0,0
subj1_series9_103774,0,0,0,0,0,0
subj1_series9_103775,0,0,0,0,0,0
subj1_series9_103776,0,0,0,0,0,0
subj1_series9_103777,0,0,0,0,0,0
subj1_series9_103778,0,0,0,0,0,0
subj1_series9_103779,0,0,0,0,0,0
subj1_series9_103780,0,0,0,0,0,0
subj1_series9_103781,0,0,0,0,0,0
subj1_series9_103782,0,0,0,0,0,0
subj1_series9_103783,0,0,0,0,0,0
subj1_series9_103784,0,0,0,0,0,0
subj1_series9_103785,0,0,0,0,0,0
subj1_series9_103786,0,0,0,0,0,0
subj1_series9_103787,0,0,0,0,0,0
subj1_series9_103788,0,0,0,0,0,0
subj1_series9_103789,0,0,0,0,0,0
subj1_series9_103790,0,0,0,0,0,0
subj1_series9_103791,0,0,0,0,0,0
subj1_series9_103792,0,0,0,0,0,0
subj1_series9_103793,0,0,0,0,0,0
subj1_series9_103794,0,0,0,0,0,0
subj1_series9_103795,0,0,0,0,0,0
subj1_series9_103796,0,0,0,0,0,0
subj1_series9_103797,0,0,0,0,0,0
subj1_series9_103798,0,0,0,0,0,0
subj1_series9_103799,0,0,0,0,0,0
subj1_series9_103800,0,0,0,0,0,0
subj1_series9_103801,0,0,0,0,0,0
subj1_series9_103802,0,0,0,0,0,0
subj1_series9_103803,0,0,0,0,0,0
subj1_series9_103804,0,0,0,0,0,0
subj1_series9_103805,0,0,0,0,0,0
subj1_series9_103806,0,0,0,0,0,0
subj1_series9_103807,0,0,0,0,0,0
subj1_series9_103808,0,0,0,0,0,0
subj1_series9_103809,0,0,0,0,0,0
subj1_series9_103810,0,0,0,0,0,0
subj1_series9_103811,0,0,0,0,0,0
subj1_series9_103812,0,0,0,0,0,0
subj1_series9_103813,0,0,0,0,0,0
subj1_series9_103814,0,0,0,0,0,0
subj1_series9_103815,0,0,0,0,0,0
subj1_series9_103816,0,0,0,0,0,0
subj1_series9_103817,0,0,0,0,0,0
subj1_series9_103818,0,0,0,0,0,0
subj1_series9_103819,0,0,0,0,0,0
subj1_series9_103820,0,0,0,0,0,0
subj1_series9_103821,0,0,0,0,0,0
subj1_series9_103822,0,0,0,0,0,0
subj1_series9_103823,0,0,0,0,0,0
subj1_series9_103824,0,0,0,0,0,0
subj1_series9_103825,0,0,0,0,0,0
subj1_series9_103826,0,0,0,0,0,0
subj1_series9_103827,0,0,0,0,0,0
subj1_series9_103828,0,0,0,0,0,0
subj1_series9_103829,0,0,0,0,0,0
subj1_series9_103830,0,0,0,0,0,0
subj1_series9_103831,0,0,0,0,0,0
subj1_series9_103832,0,0,0,0,0,0
subj1_series9_103833,0,0,0,0,0,0
subj1_series9_103834,0,0,0,0,0,0
subj1_series9_103835,0,0,0,0,0,0
subj1_series9_103836,0,0,0,0,0,0
subj1_series9_103837,0,0,0,0,0,0
subj1_series9_103838,0,0,0,0,0,0
subj1_series9_103839,0,0,0,0,0,0
subj1_series9_103840,0,0,0,0,0,0
subj1_series9_103841,0,0,0,0,0,0
subj1_series9_103842,0,0,0,0,0,0
subj1_series9_103843,0,0,0,0,0,0
subj1_series9_103844,0,0,0,0,0,0
subj1_series9_103845,0,0,0,0,0,0
subj1_series9_103846,0,0,0,0,0,0
subj1_series9_103847,0,0,0,0,0,0
subj1_series9_103848,0,0,0,0,0,0
subj1_series9_103849,0,0,0,0,0,0
subj1_series9_103850,0,0,0,0,0,0
subj1_series9_103851,0,0,0,0,0,0
subj1_series9_103852,0,0,0,0,0,0
subj1_series9_103853,0,0,0,0,0,0
subj1_series9_103854,0,0,0,0,0,0
subj1_series9_103855,0,0,0,0,0,0
subj1_series9_103856,0,0,0,0,0,0
subj1_series9_103857,0,0,0,0,0,0
subj1_series9_103858,0,0,0,0,0,0
subj1_series9_103859,0,0,0,0,0,0
subj1_series9_103860,0,0,0,0,0,0
subj1_series9_103861,0,0,0,0,0,0
subj1_series9_103862,0,0,0,0,0,0
subj1_series9_103863,0,0,0,0,0,0
subj1_series9_103864,0,0,0,0,0,0
subj1_series9_103865,0,0,0,0,0,0
subj1_series9_103866,0,0,0,0,0,0
subj1_series9_103867,0,0,0,0,0,0
subj1_series9_103868,0,0,0,0,0,0
subj1_series9_103869,0,0,0,0,0,0
subj1_series9_103870,0,0,0,0,0,0
subj1_series9_103871,0,0,0,0,0,0
subj1_series9_103872,0,0,0,0,0,0
subj1_series9_103873,0,0,0,0,0,0
subj1_series9_103874,0,0,0,0,0,0
subj1_series9_103875,0,0,0,0,0,0
subj1_series9_103876,0,0,0,0,0,0
subj1_series9_103877,0,0,0,0,0,0
subj1_series9_103878,0,0,0,0,0,0
subj1_series9_103879,0,0,0,0,0,0
subj1_series9_103880,0,0,0,0,0,0
subj1_series9_103881,0,0,0,0,0,0
subj1_series9_103882,0,0,0,0,0,0
subj1_series9_103883,0,0,0,0,0,0
subj1_series9_103884,0,0,0,0,0,0
subj1_series9_103885,0,0,0,0,0,0
subj1_series9_103886,0,0,0,0,0,0
subj1_series9_103887,0,0,0,0,0,0
subj1_series9_103888,0,0,0,0,0,0
subj1_series9_103889,0,0,0,0,0,0
subj1_series9_103890,0,0,0,0,0,0
subj1_series9_103891,0,0,0,0,0,0
subj1_series9_103892,0,0,0,0,0,0
subj1_series9_103893,0,0,0,0,0,0
subj1_series9_103894,0,0,0,0,0,0
subj1_series9_103895,0,0,0,0,0,0
subj1_series9_103896,0,0,0,0,0,0
subj1_series9_103897,0,0,0,0,0,0
subj1_series9_103898,0,0,0,0,0,0
subj1_series9_103899,0,0,0,0,0,0
subj1_series9_103900,0,0,0,0,0,0
subj1_series9_103901,0,0,0,0,0,0
subj1_series9_103902,0,0,0,0,0,0
subj1_series9_103903,0,0,0,0,0,0
subj1_series9_103904,0,0,0,0,0,0
subj1_series9_103905,0,0,0,0,0,0
subj1_series9_103906,0,0,0,0,0,0
subj1_series9_103907,0,0,0,0,0,0
subj1_series9_103908,0,0,0,0,0,0
subj1_series9_103909,0,0,0,0,0,0
subj1_series9_103910,0,0,0,0,0,0
subj1_series9_103911,0,0,0,0,0,0
subj1_series9_103912,0,0,0,0,0,0
subj1_series9_103913,0,0,0,0,0,0
subj1_series9_103914,0,0,0,0,0,0
subj1_series9_103915,0,0,0,0,0,0
subj1_series9_103916,0,0,0,0,0,0
subj1_series9_103917,0,0,0,0,0,0
subj1_series9_103918,0,0,0,0,0,0
subj1_series9_103919,0,0,0,0,0,0
subj1_series9_103920,0,0,0,0,0,0
subj1_series9_103921,0,0,0,0,0,0
subj1_series9_103922,0,0,0,0,0,0
subj1_series9_103923,0,0,0,0,0,0
subj1_series9_103924,0,0,0,0,0,0
subj1_series9_103925,0,0,0,0,0,0
subj1_series9_103926,0,0,0,0,0,0
subj1_series9_103927,0,0,0,0,0,0
subj1_series9_103928,0,0,0,0,0,0
subj1_series9_103929,0,0,0,0,0,0
subj1_series9_103930,0,0,0,0,0,0
subj1_series9_103931,0,0,0,0,0,0
subj1_series9_103932,0,0,0,0,0,0
subj1_series9_103933,0,0,0,0,0,0
subj1_series9_103934,0,0,0,0,0,0
subj1_series9_103935,0,0,0,0,0,0
subj1_series9_103936,0,0,0,0,0,0
subj1_series9_103937,0,0,0,0,0,0
subj1_series9_103938,0,0,0,0,0,0
subj1_series9_103939,0,0,0,0,0,0
subj1_series9_103940,0,0,0,0,0,0
subj1_series9_103941,0,0,0,0,0,0
subj1_series9_103942,0,0,0,0,0,0
subj1_series9_103943,0,0,0,0,0,0
subj1_series9_103944,0,0,0,0,0,0
subj1_series9_103945,0,0,0,0,0,0
subj1_series9_103946,0,0,0,0,0,0
subj1_series9_103947,0,0,0,0,0,0
subj1_series9_103948,0,0,0,0,0,0
subj1_series9_103949,0,0,0,0,0,0
subj1_series9_103950,0,0,0,0,0,0
subj1_series9_103951,0,0,0,0,0,0
subj1_series9_103952,0,0,0,0,0,0
subj1_series9_103953,0,0,0,0,0,0
subj1_series9_103954,0,0,0,0,0,0
subj1_series9_103955,0,0,0,0,0,0
subj1_series9_103956,0,0,0,0,0,0
subj1_series9_103957,0,0,0,0,0,0
subj1_series9_103958,0,0,0,0,0,0
subj1_series9_103959,0,0,0,0,0,0
subj1_series9_103960,0,0,0,0,0,0
subj1_series9_103961,0,0,0,0,0,0
subj1_series9_103962,0,0,0,0,0,0
subj1_series9_103963,0,0,0,0,0,0
subj1_series9_103964,0,0,0,0,0,0
subj1_series9_103965,0,0,0,0,0,0
subj1_series9_103966,0,0,0,0,0,0
subj1_series9_103967,0,0,0,0,0,0
subj1_series9_103968,0,0,0,0,0,0
subj1_series9_103969,0,0,0,0,0,0
subj1_series9_103970,0,0,0,0,0,0
subj1_series9_103971,0,0,0,0,0,0
subj1_series9_103972,0,0,0,0,0,0
subj1_series9_103973,0,0,0,0,0,0
subj1_series9_103974,0,0,0,0,0,0
subj1_series9_103975,0,0,0,0,0,0
subj1_series9_103976,0,0,0,0,0,0
subj1_series9_103977,0,0,0,0,0,0
subj1_series9_103978,0,0,0,0,0,0
subj1_series9_103979,0,0,0,0,0,0
subj1_series9_103980,0,0,0,0,0,0
subj1_series9_103981,0,0,0,0,0,0
subj1_series9_103982,0,0,0,0,0,0
subj1_series9_103983,0,0,0,0,0,0
subj1_series9_103984,0,0,0,0,0,0
subj1_series9_103985,0,0,0,0,0,0
subj1_series9_103986,0,0,0,0,0,0
subj1_series9_103987,0,0,0,0,0,0
subj1_series9_103988,0,0,0,0,0,0
subj1_series9_103989,0,0,0,0,0,0
subj1_series9_103990,0,0,0,0,0,0
subj1_series9_103991,0,0,0,0,0,0
subj1_series9_103992,0,0,0,0,0,0
subj1_series9_103993,0,0,0,0,0,0
subj1_series9_103994,0,0,0,0,0,0
subj1_series9_103995,0,0,0,0,0,0
subj1_series9_103996,0,0,0,0,0,0
subj1_series9_103997,0,0,0,0,0,0
subj1_series9_103998,0,0,0,0,0,0
subj1_series9_103999,0,0,0,0,0,0
subj1_series9_104000,0,0,0,0,0,0
subj1_series9_104001,0,0,0,0,0,0
subj1_series9_104002,0,0,0,0,0,0
subj1_series9_104003,0,0,0,0,0,0
subj1_series9_104004,0,0,0,0,0,0
subj1_series9_104005,0,0,0,0,0,0
subj1_series9_104006,0,0,0,0,0,0
subj1_series9_104007,0,0,0,0,0,0
subj1_series9_104008,0,0,0,0,0,0
subj1_series9_104009,0,0,0,0,0,0
subj1_series9_104010,0,0,0,0,0,0
subj1_series9_104011,0,0,0,0,0,0
subj1_series9_104012,0,0,0,0,0,0
subj1_series9_104013,0,0,0,0,0,0
subj1_series9_104014,0,0,0,0,0,0
subj1_series9_104015,0,0,0,0,0,0
subj1_series9_104016,0,0,0,0,0,0
subj1_series9_104017,0,0,0,0,0,0
